gene_id,chrom,pos,gene_name
ENSG00000231394.1,chr7,55594392,AC099681.2
ENSG00000234844.1,chr7,55638558,CDC42P2
ENSG00000235207.1,chr7,55646286,TUBBP6
ENSG00000231317.1,chr7,55667629,AC091812.1
ENSG00000252857.1,chr7,55686029,RNU6-389P
ENSG00000176826.15,chr7,55697163,FKBP9P1
ENSG00000275853.1,chr7,55731252,Metazoa_SRP
ENSG00000224971.1,chr7,55732288,SUMO2P3
ENSG00000237799.2,chr7,55738192,CICP11
ENSG00000275875.1,chr7,55741697,AC091812.3
ENSG00000273720.1,chr7,55743265,AC091812.2
ENSG00000226278.1,chr7,55769042,PSPHP1
ENSG00000206729.1,chr7,55789421,RNU6-1126P
ENSG00000235738.1,chr7,55798213,AC092647.4
ENSG00000225270.1,chr7,55798455,CICP12
ENSG00000229762.1,chr7,55811095,AC092647.3
ENSG00000154997.9,chr7,55828148,SEPTIN14
ENSG00000225018.1,chr7,55876881,AC092647.1
ENSG00000227499.1,chr7,55878038,AC092647.2
ENSG00000178665.16,chr7,55914993,ZNF713
ENSG00000249773.3,chr7,55921258,AC092647.5
ENSG00000239789.6,chr7,55954188,MRPS17
ENSG00000146729.10,chr7,55975987,NIPSNAP2
ENSG00000146733.14,chr7,56031328,PSPH
ENSG00000206603.1,chr7,56055434,SNORA22B
ENSG00000146731.11,chr7,56057837,CCT6A
ENSG00000207168.1,chr7,56060536,SNORA15
ENSG00000129103.19,chr7,56072336,SUMF2
ENSG00000164776.10,chr7,56086640,PHKG1
ENSG00000106153.13,chr7,56104024,CHCHD2
ENSG00000185290.4,chr7,56115549,NUPR2
ENSG00000230191.1,chr7,56163339,IFITM3P4
ENSG00000233028.1,chr7,56176023,AC006970.1
ENSG00000285670.1,chr7,56217863,AC006970.2
ENSG00000227491.1,chr7,56229208,CCNJP1
ENSG00000223559.1,chr7,56289828,AC073136.1
ENSG00000224155.2,chr7,56305102,AC073136.2
ENSG00000203462.2,chr7,56323202,AC093392.1
ENSG00000202296.1,chr7,56340284,RNU6-1335P
ENSG00000231299.1,chr7,56360452,SEPTIN14P24
ENSG00000225371.1,chr7,56363864,CICP8
ENSG00000224370.1,chr7,56381144,AC093392.2
ENSG00000223330.1,chr7,56402122,RNU6-1052P
ENSG00000232944.1,chr7,56408954,AC092423.1
ENSG00000237268.2,chr7,56435116,AC092447.7
ENSG00000278205.1,chr7,56465154,AC092447.10
ENSG00000225488.3,chr7,56480987,AC092447.4
ENSG00000226485.1,chr7,56491158,RBM22P3
ENSG00000261275.1,chr7,56495204,AC092447.8
ENSG00000231504.1,chr7,56502664,NMD3P2
ENSG00000223740.1,chr7,56525770,AC092447.3
ENSG00000233288.2,chr7,56533464,AC092447.5
ENSG00000224947.1,chr7,56559590,VN1R25P
ENSG00000213650.3,chr7,56568382,AC092447.2
ENSG00000234716.1,chr7,56578357,AC092447.6
ENSG00000213067.2,chr7,56597860,AC092447.1
ENSG00000271047.1,chr7,56603482,AC092447.9
ENSG00000287019.1,chr7,56616520,AC095038.5
ENSG00000229909.1,chr7,56632233,TRIM60P16
ENSG00000228303.1,chr7,56644820,AC095038.1
ENSG00000286477.1,chr7,56667118,AC095038.4
ENSG00000277174.1,chr7,56686201,AC095038.2
ENSG00000282879.1,chr7,56736493,AC095038.3
ENSG00000277253.1,chr7,56806742,CICP28
ENSG00000279072.1,chr7,56829007,AC118758.2
ENSG00000233437.1,chr7,56878766,AC118758.1
ENSG00000225244.3,chr7,56942347,AC069152.1
ENSG00000264426.1,chr7,56955824,MIR4283-1
ENSG00000189166.6,chr7,57000518,TNRC18P3
ENSG00000214668.4,chr7,57017279,SLC29A4P1
ENSG00000229508.2,chr7,57060946,PHKG1P4
ENSG00000275061.2,chr7,57071307,SEPTIN7P15
ENSG00000185177.13,chr7,57129739,ZNF479
ENSG00000286436.1,chr7,57146974,AC099654.11
ENSG00000235095.1,chr7,57149166,AC099654.2
ENSG00000283431.1,chr7,57164596,AC099654.5
ENSG00000284474.1,chr7,57167142,AC099654.8
ENSG00000283547.1,chr7,57167540,MTATP6P8
ENSG00000231537.1,chr7,57168266,MTCO3P10
ENSG00000283230.1,chr7,57168900,AC099654.4
ENSG00000283481.1,chr7,57169278,MTND4LP32
ENSG00000225295.1,chr7,57170088,MTND4P4
ENSG00000228440.1,chr7,57171872,MTND5P6
ENSG00000283311.1,chr7,57173028,MTND6P29
ENSG00000224880.1,chr7,57173860,MTCYBP29
ENSG00000224723.1,chr7,57178730,GUSBP10
ENSG00000230764.1,chr7,57185995,MTND1P4
ENSG00000237309.1,chr7,57186926,MTND2P6
ENSG00000236692.2,chr7,57188664,MTCO1P10
ENSG00000284291.1,chr7,57189902,MTCO2P10
ENSG00000284098.1,chr7,57190380,AC099654.6
ENSG00000283626.1,chr7,57190800,MTATP6P10
ENSG00000228851.1,chr7,57191534,MTCO3P4
ENSG00000284558.1,chr7,57192167,AC099654.9
ENSG00000284221.1,chr7,57192552,AC099654.7
ENSG00000227584.2,chr7,57193382,MTND4P5
ENSG00000230531.1,chr7,57195156,MTND5P7
ENSG00000284572.1,chr7,57196310,AC099654.10
ENSG00000234671.1,chr7,57197205,MTCYBP5
ENSG00000169325.10,chr7,57202211,GUSBP12
ENSG00000234089.2,chr7,57216381,AC099654.1
ENSG00000238431.1,chr7,57227034,RNU7-157P
ENSG00000287517.1,chr7,57244306,AC099654.12
ENSG00000274299.1,chr7,57273018,AC099654.3
ENSG00000280225.1,chr7,57403449,AC237221.2
ENSG00000266168.1,chr7,57405058,MIR3147
ENSG00000260653.6,chr7,57411854,AC237221.1
ENSG00000227182.1,chr7,57423278,VN1R28P
ENSG00000235368.1,chr7,57425090,SAPCD2P2
ENSG00000182111.9,chr7,57461868,ZNF716
ENSG00000270957.1,chr7,57485530,AC092175.1
ENSG00000233601.1,chr7,57604949,NCOR1P3
ENSG00000270749.1,chr7,57629718,AC064862.7
ENSG00000243981.4,chr7,57636834,AC064862.6
ENSG00000229627.2,chr7,57638918,BSNDP4
ENSG00000237639.2,chr7,57650688,AC064862.5
ENSG00000230796.1,chr7,57650750,AC064862.1
ENSG00000236261.1,chr7,57653042,AC064862.4
ENSG00000233962.1,chr7,57653098,AC064862.2
ENSG00000234085.1,chr7,57655107,AC064862.3
ENSG00000227015.1,chr7,57770782,AC023141.4
ENSG00000232161.1,chr7,57771070,AC023141.8
ENSG00000230271.1,chr7,57772892,AC023141.5
ENSG00000250923.1,chr7,57773282,AC023141.12
ENSG00000224484.1,chr7,57777246,AC023141.2
ENSG00000236907.1,chr7,57817806,AC023141.9
ENSG00000250618.1,chr7,57818096,AC023141.11
ENSG00000223836.1,chr7,57820221,AC023141.1
ENSG00000224653.1,chr7,57820223,AC023141.3
ENSG00000237236.1,chr7,57822572,AC023141.10
ENSG00000231232.4,chr7,57822633,AC023141.6
ENSG00000231484.1,chr7,57832688,AC023141.7
ENSG00000271696.1,chr7,57835780,AC023141.13
ENSG00000233918.1,chr7,62275520,AC128676.1
ENSG00000207443.1,chr7,63011516,RNU6-417P
ENSG00000227148.1,chr7,63049629,AC069285.2
ENSG00000233454.1,chr7,63058768,AC069285.3
ENSG00000233782.1,chr7,63087666,ZNF90P3
ENSG00000234312.1,chr7,63114220,SAPCD2P4
ENSG00000231523.1,chr7,63136218,SEPTIN14P1
ENSG00000199231.1,chr7,63175980,AC069285.1
ENSG00000237572.1,chr7,63210520,AC092001.1
ENSG00000226075.2,chr7,63233640,PHKG1P1
ENSG00000244550.1,chr7,63237380,AC006455.8
ENSG00000240651.1,chr7,63244956,SEPTIN7P4
ENSG00000236638.1,chr7,63263260,AC006455.7
ENSG00000185037.9,chr7,63297787,ZNF733P
ENSG00000226587.1,chr7,63340500,AC006455.1
ENSG00000227298.1,chr7,63342956,ARAFP3
ENSG00000232165.1,chr7,63346286,AC006455.6
ENSG00000227545.1,chr7,63349606,AC006455.2
ENSG00000230000.3,chr7,63350318,AC006455.5
ENSG00000227923.1,chr7,63354199,AC006455.3
ENSG00000229301.1,chr7,63356882,AC006455.4
ENSG00000236284.1,chr7,63367792,VN1R31P
ENSG00000230361.1,chr7,63377781,VN1R32P
ENSG00000230600.1,chr7,63383128,AC073188.3
ENSG00000232817.1,chr7,63391232,AC073188.4
ENSG00000223889.1,chr7,63393929,AC073188.1
ENSG00000234387.1,chr7,63394858,AC073188.5
ENSG00000268181.3,chr7,63397796,AC073188.6
ENSG00000234467.1,chr7,63398502,SLC25A1P2
ENSG00000227426.1,chr7,63401828,VN1R33P
ENSG00000224368.1,chr7,63405121,ARAFP2
ENSG00000227305.2,chr7,63407899,AC073188.2
ENSG00000197990.6,chr7,63453253,ZNF734P
ENSG00000230132.1,chr7,63480794,AC006457.1
ENSG00000164740.5,chr7,63499168,SEPTIN7P5
ENSG00000228645.2,chr7,63509734,PHKG1P2
ENSG00000214660.6,chr7,63559593,SLC29A4P2
ENSG00000223566.1,chr7,63576409,TNRC18P2
ENSG00000265214.1,chr7,63621130,MIR4283-2
ENSG00000226401.3,chr7,63634612,AC006015.1
ENSG00000226411.1,chr7,63699916,AC079355.1
ENSG00000271466.1,chr7,63769652,CICP24
ENSG00000227397.1,chr7,63790004,AC079355.2
ENSG00000236574.1,chr7,63843410,AC092634.5
ENSG00000225451.1,chr7,63876846,AC092634.2
ENSG00000235720.1,chr7,63893964,GABPAP
ENSG00000236299.8,chr7,63894497,AC092634.4
ENSG00000226342.1,chr7,63909710,NMD3P1
ENSG00000226581.2,chr7,63912758,LINC02848
ENSG00000227910.1,chr7,63925546,AC092634.3
ENSG00000287588.1,chr7,63928376,AC092634.8
ENSG00000213645.2,chr7,63931554,SLC25A1P3
ENSG00000233173.1,chr7,63934890,VN1R34P
ENSG00000231264.1,chr7,63938207,ARAFP1
ENSG00000228660.1,chr7,63963777,VN1R35P
ENSG00000230639.1,chr7,63965979,VN1R36P
ENSG00000284534.1,chr7,63970660,AC092634.7
ENSG00000176232.10,chr7,63980931,AC092634.1
ENSG00000278577.1,chr7,63993955,AC092634.6
ENSG00000241149.3,chr7,64007502,ZNF722P
ENSG00000228564.2,chr7,64027257,LINC01005
ENSG00000286397.1,chr7,64036801,AC115220.2
ENSG00000214652.6,chr7,64065386,ZNF727
ENSG00000285544.1,chr7,64079992,AC115220.1
ENSG00000223558.1,chr7,64086068,TRIM60P17
ENSG00000248704.1,chr7,64104694,MTND4P2
ENSG00000248315.1,chr7,64105434,MTND4LP2
ENSG00000230052.1,chr7,64105824,MTND3P2
ENSG00000233385.1,chr7,64106442,MTCO3P8
ENSG00000227035.1,chr7,64107197,MTATP6P18
ENSG00000234234.1,chr7,64108158,MTCO2P8
ENSG00000234700.1,chr7,64109386,MTCO1P8
ENSG00000230252.1,chr7,64111048,MTND2P4
ENSG00000235646.1,chr7,64112162,MTND1P2
ENSG00000224458.3,chr7,64125513,GUSBP6
ENSG00000236976.1,chr7,64141970,AC091685.2
ENSG00000229881.1,chr7,64145276,AC091685.1
ENSG00000213643.3,chr7,64150058,VN1R37P
ENSG00000235227.1,chr7,64180449,VN1R38P
ENSG00000213644.2,chr7,64182302,SAPCD2P1
ENSG00000223614.5,chr7,64213799,ZNF735
ENSG00000197123.9,chr7,64247702,ZNF679
ENSG00000287699.1,chr7,64297667,AC073270.1
ENSG00000234444.10,chr7,64332046,ZNF736
ENSG00000227986.1,chr7,64355638,TRIM60P18
ENSG00000287985.1,chr7,64372412,AC073270.2
ENSG00000276650.1,chr7,64425978,AC022202.1
ENSG00000232727.2,chr7,64434211,YWHAEP1
ENSG00000223845.1,chr7,64444272,VN1R40P
ENSG00000228014.1,chr7,64469919,ZNF680P1
ENSG00000228653.2,chr7,64501277,HNRNPCP7
ENSG00000173041.12,chr7,64541476,ZNF680
ENSG00000223974.1,chr7,64551782,BNIP3P42
ENSG00000235349.1,chr7,64567128,AC016769.3
ENSG00000213642.3,chr7,64569932,AC016769.1
ENSG00000224669.1,chr7,64582970,AC016769.2
ENSG00000276475.1,chr7,64590866,AC016769.4
ENSG00000286456.1,chr7,64613684,AC016769.5
ENSG00000287317.1,chr7,64653746,AC016769.6
ENSG00000275667.1,chr7,64679120,MIR6839
ENSG00000271550.1,chr7,64683174,BNIP3P11
ENSG00000196247.11,chr7,64688832,ZNF107
ENSG00000224172.1,chr7,64736338,AC091799.1
ENSG00000277206.1,chr7,64768628,AC073349.3
ENSG00000287580.1,chr7,64803038,AC073349.4
ENSG00000197008.10,chr7,64814034,ZNF138
ENSG00000234338.1,chr7,64836081,AC073349.2
ENSG00000182722.5,chr7,64852876,SEPHS1P1
ENSG00000213640.3,chr7,64863684,EEF1DP4
ENSG00000287869.1,chr7,64868752,AC073349.5
ENSG00000189316.3,chr7,64889314,AC073349.1
ENSG00000198039.11,chr7,64900569,ZNF273
ENSG00000223476.1,chr7,64933444,VN1R42P
ENSG00000270948.1,chr7,64942534,MTDHP1
ENSG00000286342.1,chr7,64949136,AC073210.3
ENSG00000152926.15,chr7,64989228,ZNF117
ENSG00000213462.5,chr7,64998550,ERV3-1
ENSG00000201165.1,chr7,65023257,RNU6-1229P
ENSG00000239985.2,chr7,65038468,AC073210.2
ENSG00000234585.6,chr7,65056534,CCT6P3
ENSG00000207344.1,chr7,65066066,SNORA22C
ENSG00000207062.1,chr7,65070605,SNORA15B-1
ENSG00000227113.2,chr7,65076902,AC073210.1
ENSG00000226002.1,chr7,65092168,GTF2IP14
ENSG00000164669.13,chr7,65187624,INTS4P1
ENSG00000237026.1,chr7,65236256,AC104073.2
ENSG00000229064.1,chr7,65247683,AC104073.1
ENSG00000282381.1,chr7,65287806,AC104073.4
ENSG00000277544.1,chr7,65291602,AC104073.3
ENSG00000231556.1,chr7,65335421,RSL24D1P3
ENSG00000232906.1,chr7,65356555,AC092685.1
ENSG00000146757.14,chr7,65387468,ZNF92
ENSG00000238124.1,chr7,65463254,AC114501.3
ENSG00000226767.1,chr7,65508858,AC114501.1
ENSG00000235421.1,chr7,65540186,AC114501.2
ENSG00000230386.5,chr7,65618118,AC104057.1
ENSG00000273024.6,chr7,65683256,INTS4P2
ENSG00000272693.4,chr7,65708910,AC073107.1
ENSG00000206634.1,chr7,65755592,SNORA22
ENSG00000228409.6,chr7,65757248,CCT6P1
ENSG00000206785.1,chr7,65760119,SNORA15B-2
ENSG00000275833.1,chr7,65766420,AC073107.2
ENSG00000224316.1,chr7,65787844,GTF2IP5
ENSG00000200670.1,chr7,65814724,RNU6-912P
ENSG00000236529.2,chr7,65841226,AC093582.1
ENSG00000201560.1,chr7,65859713,RNU6-973P
ENSG00000196715.7,chr7,65916318,VKORC1L1
ENSG00000169919.17,chr7,65971450,GUSB
ENSG00000224365.1,chr7,66004077,AC073261.1
ENSG00000229886.1,chr7,66028335,AC068533.2
ENSG00000205596.4,chr7,66071111,AC068533.1
ENSG00000126522.17,chr7,66085248,ASL
ENSG00000249319.2,chr7,66120019,AC068533.4
ENSG00000241258.7,chr7,66134586,CRCP
ENSG00000234185.2,chr7,66142307,AC068533.3
ENSG00000169902.15,chr7,66312930,TPST1
ENSG00000252126.2,chr7,66344358,RNU6-313P
ENSG00000251451.1,chr7,66408264,GTF2IP9
ENSG00000231234.2,chr7,66423649,SKP1P1
ENSG00000179406.8,chr7,66434805,LINC00174
ENSG00000236928.3,chr7,66434894,AC008267.4
ENSG00000230189.7,chr7,66440792,AC008267.2
ENSG00000279785.1,chr7,66475152,AC008267.7
ENSG00000244510.2,chr7,66485251,AC008267.5
ENSG00000244657.1,chr7,66485814,AC008267.6
ENSG00000237310.2,chr7,66494682,GS1-124K5.4
ENSG00000179342.4,chr7,66505689,AC008267.1
ENSG00000234500.1,chr7,66528311,AC008267.3
ENSG00000275400.1,chr7,66554002,AC006001.4
ENSG00000232491.1,chr7,66556640,SAPCD2P3
ENSG00000177418.2,chr7,66557126,AC006001.1
ENSG00000229180.7,chr7,66559242,AC006001.3
ENSG00000225573.4,chr7,66606922,RPL35P5
ENSG00000243335.10,chr7,66638974,KCTD7
ENSG00000226824.7,chr7,66663030,AC006001.2
ENSG00000284461.2,chr7,66720074,AC027644.4
ENSG00000272831.1,chr7,66740107,AC027644.3
ENSG00000154710.18,chr7,66746814,RABGEF1
ENSG00000271064.1,chr7,66748958,AC027644.2
ENSG00000230583.7,chr7,66827438,GTF2IRD1P1
ENSG00000232546.1,chr7,66853316,AC027644.1
ENSG00000230295.1,chr7,66881844,GTF2IP23
ENSG00000212568.1,chr7,66891240,RNU6-1254P
ENSG00000273142.1,chr7,66904577,LINC02604
ENSG00000179131.7,chr7,66914762,AC073335.1
ENSG00000274135.1,chr7,66915198,Metazoa_SRP
ENSG00000106609.16,chr7,66939888,TMEM248
ENSG00000275878.1,chr7,66980265,RN7SL43P
ENSG00000126524.10,chr7,66991634,SBDS
ENSG00000233383.1,chr7,67089364,AC073089.1
ENSG00000266525.1,chr7,67114360,MIR4650-1
ENSG00000198874.13,chr7,67117346,TYW1
ENSG00000230358.4,chr7,67282689,SPDYE21
ENSG00000067601.8,chr7,67294980,PMS2P4
ENSG00000201565.1,chr7,67297704,Y_RNA
ENSG00000228019.1,chr7,67307980,AC006480.1
ENSG00000106610.15,chr7,67332786,STAG3L4
ENSG00000273448.1,chr7,67333715,AC006480.2
ENSG00000226392.1,chr7,67627925,MTATP6P21
ENSG00000237466.1,chr7,67628186,MTCO3P41
ENSG00000233423.1,chr7,67694044,AC005482.1
ENSG00000223948.1,chr7,67770048,AC092648.1
ENSG00000225209.2,chr7,68028576,AC092637.1
ENSG00000232975.1,chr7,68097994,MTCO1P57
ENSG00000236531.2,chr7,68105216,AC006013.1
ENSG00000226829.2,chr7,68234612,AC093655.1
ENSG00000237754.1,chr7,68241952,AC093655.2
ENSG00000225959.1,chr7,68266589,MTND4P3
ENSG00000228429.1,chr7,68641191,AC004910.1
ENSG00000222428.1,chr7,68723980,RNA5SP231
ENSG00000233689.2,chr7,69036618,AC104688.1
ENSG00000200189.1,chr7,69125323,RNU6-832P
ENSG00000286466.1,chr7,69159818,AC069280.2
ENSG00000236839.1,chr7,69188576,AC069280.1
ENSG00000225718.2,chr7,69308872,AC092100.1
ENSG00000230654.1,chr7,69331038,MTCO2P25
ENSG00000229031.1,chr7,69332734,MTCO1P25
ENSG00000252423.1,chr7,69401252,RNU6-229P
ENSG00000200857.1,chr7,69507566,Y_RNA
ENSG00000234215.3,chr7,69596143,CT66
ENSG00000158321.18,chr7,70195901,AUTS2
ENSG00000236978.1,chr7,70837876,AC073873.1
ENSG00000265878.2,chr7,71307721,MIR3914-1
ENSG00000283278.1,chr7,71307721,MIR3914-2
ENSG00000185274.12,chr7,71422872,GALNT17
ENSG00000199940.1,chr7,71685600,RN7SKP75
ENSG00000201014.1,chr7,71913797,RNA5SP232
ENSG00000235581.1,chr7,71942364,AC005011.1
ENSG00000228769.1,chr7,72103695,ABCF2P2
ENSG00000183166.11,chr7,72113321,CALN1
ENSG00000277149.5,chr7,72693472,TYW1B
ENSG00000264494.1,chr7,72697940,MIR4650-2
ENSG00000270694.1,chr7,72722987,AC211469.2
ENSG00000270555.1,chr7,72768994,AC211469.1
ENSG00000266569.2,chr7,72823032,RN7SL377P
ENSG00000225648.5,chr7,72833063,SBDSP1
ENSG00000274656.1,chr7,72841582,RN7SL625P
ENSG00000179994.11,chr7,72867169,SPDYE7P
ENSG00000196313.11,chr7,72915402,POM121
ENSG00000272843.1,chr7,72924772,AC211476.2
ENSG00000106133.18,chr7,72951186,NSUN5P2
ENSG00000285886.1,chr7,72955952,AC211476.6
ENSG00000155428.12,chr7,72964476,TRIM74
ENSG00000205584.6,chr7,72970770,AC211476.1
ENSG00000276178.1,chr7,72983410,Y_RNA
ENSG00000174353.17,chr7,72987809,STAG3L3
ENSG00000201282.1,chr7,73011194,Y_RNA
ENSG00000229018.5,chr7,73013322,PMS2P7
ENSG00000273520.5,chr7,73025052,SPDYE8
ENSG00000273927.1,chr7,73039136,Y_RNA
ENSG00000273897.1,chr7,73043308,PMS2P8
ENSG00000275976.5,chr7,73051018,AC211476.3
ENSG00000286228.1,chr7,73053196,SPDYE11
ENSG00000285702.1,chr7,73054601,AC211476.5
ENSG00000274984.1,chr7,73067282,Y_RNA
ENSG00000277125.1,chr7,73071441,AC211476.4
ENSG00000262461.6,chr7,73081102,SPDYE9
ENSG00000199913.1,chr7,73095408,Y_RNA
ENSG00000174384.9,chr7,73099523,PMS2P6
ENSG00000274570.4,chr7,73107670,SPDYE10P
ENSG00000233369.7,chr7,73181110,GTF2IP4
ENSG00000233523.1,chr7,73188352,PHBP5
ENSG00000182487.12,chr7,73228284,NCF1B
ENSG00000214544.7,chr7,73261435,GTF2IRD2P1
ENSG00000205578.6,chr7,73297329,POM121B
ENSG00000130305.17,chr7,73305671,NSUN5
ENSG00000225005.1,chr7,73314660,AC211485.1
ENSG00000146755.11,chr7,73320309,TRIM50
ENSG00000206709.1,chr7,73339147,RNU6-1080P
ENSG00000077800.13,chr7,73343399,FKBP6
ENSG00000202035.1,chr7,73403838,Y_RNA
ENSG00000188763.5,chr7,73434949,FZD9
ENSG00000009954.11,chr7,73481350,BAZ1B
ENSG00000252713.1,chr7,73507241,RNU6-1198P
ENSG00000106635.8,chr7,73547023,BCL7B
ENSG00000106638.17,chr7,73573164,TBL2
ENSG00000009950.16,chr7,73608868,MLXIPL
ENSG00000274080.1,chr7,73610382,AC005089.1
ENSG00000176428.6,chr7,73669972,VPS37D
ENSG00000176410.8,chr7,73682186,DNAJC30
ENSG00000071462.12,chr7,73694093,BUD23
ENSG00000106089.12,chr7,73709439,STX1A
ENSG00000265724.1,chr7,73711357,MIR4284
ENSG00000241709.3,chr7,73732718,RN7SL265P
ENSG00000225969.2,chr7,73735598,ABHD11-AS1
ENSG00000106077.18,chr7,73737480,ABHD11
ENSG00000165215.6,chr7,73769634,CLDN3
ENSG00000189143.10,chr7,73816116,CLDN4
ENSG00000165171.11,chr7,73838553,METTL27
ENSG00000175877.4,chr7,73863524,TMEM270
ENSG00000261467.2,chr7,73987380,AC099398.1
ENSG00000049540.18,chr7,74048848,ELN
ENSG00000232415.1,chr7,74060930,ELN-AS1
ENSG00000106683.15,chr7,74102729,LIMK1
ENSG00000106682.16,chr7,74185676,EIF4H
ENSG00000207741.1,chr7,74191246,MIR590
ENSG00000086730.17,chr7,74214743,LAT2
ENSG00000049541.11,chr7,74242978,RFC2
ENSG00000287815.1,chr7,74285016,AC005081.1
ENSG00000106665.16,chr7,74347671,CLIP2
ENSG00000238391.1,chr7,74487484,RNA5SP233
ENSG00000006704.11,chr7,74528198,GTF2IRD1
ENSG00000273069.1,chr7,74607106,AC211433.2
ENSG00000279005.1,chr7,74633697,AC211433.3
ENSG00000263001.7,chr7,74705462,GTF2I
ENSG00000232729.8,chr7,74708932,AC211433.1
ENSG00000262648.1,chr7,74741789,PHBP15
ENSG00000158517.15,chr7,74781669,NCF1
ENSG00000196275.14,chr7,74823848,GTF2IRD2
ENSG00000277072.5,chr7,74867182,STAG3L2
ENSG00000239069.1,chr7,74895866,Y_RNA
ENSG00000123965.13,chr7,74895976,PMS2P5
ENSG00000184616.9,chr7,74909992,SPDYE12P
ENSG00000274070.2,chr7,74998116,CASTOR2
ENSG00000274523.5,chr7,75050675,RCC1L
ENSG00000277127.1,chr7,75058032,Metazoa_SRP
ENSG00000174428.18,chr7,75121195,GTF2IRD2B
ENSG00000165178.9,chr7,75164342,NCF1C
ENSG00000276592.1,chr7,75204318,PHBP6
ENSG00000277053.4,chr7,75211540,GTF2IP1
ENSG00000277675.1,chr7,75229872,AC211486.5
ENSG00000263081.1,chr7,75233426,AC211486.2
ENSG00000275121.1,chr7,75237349,AC211486.4
ENSG00000286038.1,chr7,75284182,SPDYE13
ENSG00000276840.1,chr7,75293958,PMS2P10
ENSG00000267828.1,chr7,75298040,Y_RNA
ENSG00000286137.1,chr7,75312110,SPDYE14
ENSG00000273598.1,chr7,75321906,AC211486.3
ENSG00000202021.1,chr7,75326010,Y_RNA
ENSG00000286014.1,chr7,75340077,SPDYE15
ENSG00000278416.1,chr7,75351782,PMS2P2
ENSG00000199870.1,chr7,75353936,Y_RNA
ENSG00000205583.13,chr7,75377288,STAG3L1
ENSG00000275930.1,chr7,75381688,Y_RNA
ENSG00000146722.11,chr7,75393694,AC211486.1
ENSG00000178809.11,chr7,75403030,TRIM73
ENSG00000223705.9,chr7,75413554,NSUN5P1
ENSG00000272391.6,chr7,75451542,POM121C
ENSG00000242073.2,chr7,75480408,AC211429.1
ENSG00000170092.14,chr7,75498964,SPDYE5
ENSG00000200874.1,chr7,75513076,Y_RNA
ENSG00000127957.18,chr7,75517948,PMS2P3
ENSG00000279996.1,chr7,75626030,AC004491.1
ENSG00000127946.17,chr7,75636130,HIP1
ENSG00000006606.9,chr7,75779714,CCL26
ENSG00000106178.7,chr7,75817090,CCL24
ENSG00000219039.2,chr7,75835902,AC005102.1
ENSG00000005486.17,chr7,75865764,RHBDD2
ENSG00000284334.1,chr7,75915233,MIR4651
ENSG00000235090.1,chr7,75923099,RPL7L1P3
ENSG00000127948.16,chr7,75943028,POR
ENSG00000201643.1,chr7,75943849,SNORA14A
ENSG00000189077.11,chr7,75990744,TMEM120A
ENSG00000127952.17,chr7,76022171,STYXL1
ENSG00000280388.1,chr7,76044970,AC006330.1
ENSG00000146701.12,chr7,76057780,MDH2
ENSG00000230882.1,chr7,76073216,AC005077.4
ENSG00000251798.1,chr7,76087496,RNU6-863P
ENSG00000227038.3,chr7,76099605,GTF2IP7
ENSG00000213549.3,chr7,76113213,AC005077.1
ENSG00000224273.2,chr7,76120310,AC005077.2
ENSG00000228829.1,chr7,76175469,AC005077.3
ENSG00000177679.16,chr7,76244592,SRRM3
ENSG00000106211.10,chr7,76303484,HSPB1
ENSG00000170027.7,chr7,76342895,YWHAG
ENSG00000213548.3,chr7,76361940,PPIAP81
ENSG00000146700.9,chr7,76399516,SSC4D
ENSG00000188372.15,chr7,76419794,ZP3
ENSG00000233980.1,chr7,76470610,FDPSP2
ENSG00000250614.1,chr7,76476722,AC005522.1
ENSG00000091073.19,chr7,76483836,DTX2
ENSG00000243566.7,chr7,76513524,UPK3B
ENSG00000250778.1,chr7,76521842,AC004980.4
ENSG00000238560.1,chr7,76523656,Y_RNA
ENSG00000230305.2,chr7,76528604,AC004980.3
ENSG00000185040.13,chr7,76536389,SPDYE16
ENSG00000205485.13,chr7,76588671,AC004980.1
ENSG00000146707.14,chr7,76618624,POMZP3
ENSG00000214243.3,chr7,76650649,AC004980.2
ENSG00000285666.1,chr7,76860709,AC006972.1
ENSG00000231183.4,chr7,76910836,AC007003.1
ENSG00000231087.2,chr7,76968724,FDPSP7
ENSG00000225703.1,chr7,76974820,AC114737.1
ENSG00000186704.9,chr7,76991462,DTX2P1
ENSG00000265479.7,chr7,77001805,DTX2P1-UPK3BP1-PMS2P11
ENSG00000242435.1,chr7,77005218,UPK3BP1
ENSG00000201885.1,chr7,77013634,Y_RNA
ENSG00000241350.1,chr7,77013702,PMS2P11
ENSG00000186645.10,chr7,77027340,SPDYE17
ENSG00000201959.1,chr7,77041698,Y_RNA
ENSG00000233448.2,chr7,77041860,PMS2P9
ENSG00000205482.9,chr7,77056648,SPDYE18
ENSG00000225726.1,chr7,77071994,AC007000.2
ENSG00000214439.4,chr7,77102952,FAM185BP
ENSG00000213542.3,chr7,77115796,AC007000.1
ENSG00000259628.1,chr7,77121174,AC007000.3
ENSG00000127951.8,chr7,77196608,FGL2
ENSG00000135205.15,chr7,77225984,CCDC146
ENSG00000250990.1,chr7,77252232,AC098851.1
ENSG00000186088.16,chr7,77363550,GSAP
ENSG00000273341.2,chr7,77421058,AC004921.1
ENSG00000237620.1,chr7,77461798,GCNT1P5
ENSG00000287519.1,chr7,77493141,AC004921.2
